id,Response,Question,id_Caso
68,1,correct_human_first_decision,G17
44,1,correct_human_first_decision,G18
48,1,correct_human_first_decision,G18
49,0,correct_human_first_decision,G18
50,1,correct_human_first_decision,G18
51,1,correct_human_first_decision,G18
52,1,correct_human_first_decision,G18
53,0,correct_human_first_decision,G18
54,1,correct_human_first_decision,G18
55,1,correct_human_first_decision,G18
56,1,correct_human_first_decision,G18
57,1,correct_human_first_decision,G18
59,1,correct_human_first_decision,G18
62,1,correct_human_first_decision,G18
63,1,correct_human_first_decision,G18
65,1,correct_human_first_decision,G18
68,1,correct_human_first_decision,G18
44,0,correct_human_final_decision,G1
48,0,correct_human_final_decision,G1
49,1,correct_human_final_decision,G1
50,0,correct_human_final_decision,G1
51,1,correct_human_final_decision,G1
52,1,correct_human_final_decision,G1
53,1,correct_human_final_decision,G1
54,0,correct_human_final_decision,G1
55,1,correct_human_final_decision,G1
56,1,correct_human_final_decision,G1
57,1,correct_human_final_decision,G1
59,0,correct_human_final_decision,G1
62,0,correct_human_final_decision,G1
63,0,correct_human_final_decision,G1
65,1,correct_human_final_decision,G1
68,0,correct_human_final_decision,G1
44,1,correct_human_final_decision,G2
48,1,correct_human_final_decision,G2
49,0,correct_human_final_decision,G2
50,1,correct_human_final_decision,G2
51,0,correct_human_final_decision,G2
52,1,correct_human_final_decision,G2
53,0,correct_human_final_decision,G2
54,0,correct_human_final_decision,G2
55,0,correct_human_final_decision,G2
56,0,correct_human_final_decision,G2
57,0,correct_human_final_decision,G2
59,1,correct_human_final_decision,G2
62,1,correct_human_final_decision,G2
63,0,correct_human_final_decision,G2
65,1,correct_human_final_decision,G2
68,1,correct_human_final_decision,G2
44,1,correct_human_final_decision,G3
48,1,correct_human_final_decision,G3
49,1,correct_human_final_decision,G3
50,1,correct_human_final_decision,G3
51,0,correct_human_final_decision,G3
52,1,correct_human_final_decision,G3
53,0,correct_human_final_decision,G3
54,1,correct_human_final_decision,G3
55,1,correct_human_final_decision,G3
56,1,correct_human_final_decision,G3
57,1,correct_human_final_decision,G3
59,1,correct_human_final_decision,G3
62,1,correct_human_final_decision,G3
63,1,correct_human_final_decision,G3
65,1,correct_human_final_decision,G3
68,1,correct_human_final_decision,G3
44,1,correct_human_final_decision,G4
48,1,correct_human_final_decision,G4
49,1,correct_human_final_decision,G4
50,1,correct_human_final_decision,G4
51,1,correct_human_final_decision,G4
52,1,correct_human_final_decision,G4
53,1,correct_human_final_decision,G4
54,1,correct_human_final_decision,G4
55,1,correct_human_final_decision,G4
56,1,correct_human_final_decision,G4
57,1,correct_human_final_decision,G4
59,1,correct_human_final_decision,G4
62,1,correct_human_final_decision,G4
63,1,correct_human_final_decision,G4
65,1,correct_human_final_decision,G4
68,1,correct_human_final_decision,G4
44,1,correct_human_final_decision,G5
48,1,correct_human_final_decision,G5
49,0,correct_human_final_decision,G5
50,1,correct_human_final_decision,G5
51,1,correct_human_final_decision,G5
52,1,correct_human_final_decision,G5
53,1,correct_human_final_decision,G5
54,1,correct_human_final_decision,G5
55,1,correct_human_final_decision,G5
56,1,correct_human_final_decision,G5
57,1,correct_human_final_decision,G5
59,1,correct_human_final_decision,G5
62,1,correct_human_final_decision,G5
63,1,correct_human_final_decision,G5
65,1,correct_human_final_decision,G5
68,1,correct_human_final_decision,G5
44,1,correct_human_final_decision,G6
48,1,correct_human_final_decision,G6
49,1,correct_human_final_decision,G6
50,1,correct_human_final_decision,G6
51,1,correct_human_final_decision,G6
52,1,correct_human_final_decision,G6
53,1,correct_human_final_decision,G6
54,1,correct_human_final_decision,G6
55,1,correct_human_final_decision,G6
56,1,correct_human_final_decision,G6
57,1,correct_human_final_decision,G6
59,1,correct_human_final_decision,G6
62,1,correct_human_final_decision,G6
63,1,correct_human_final_decision,G6
65,1,correct_human_final_decision,G6
68,1,correct_human_final_decision,G6
44,1,correct_human_final_decision,G7
48,1,correct_human_final_decision,G7
49,1,correct_human_final_decision,G7
50,1,correct_human_final_decision,G7
51,1,correct_human_final_decision,G7
52,1,correct_human_final_decision,G7
53,1,correct_human_final_decision,G7
54,1,correct_human_final_decision,G7
55,1,correct_human_final_decision,G7
56,1,correct_human_final_decision,G7
57,1,correct_human_final_decision,G7
59,1,correct_human_final_decision,G7
62,1,correct_human_final_decision,G7
63,1,correct_human_final_decision,G7
65,1,correct_human_final_decision,G7
68,1,correct_human_final_decision,G7
44,1,correct_human_final_decision,G8
48,1,correct_human_final_decision,G8
49,1,correct_human_final_decision,G8
50,1,correct_human_final_decision,G8
51,0,correct_human_final_decision,G8
52,1,correct_human_final_decision,G8
53,1,correct_human_final_decision,G8
54,1,correct_human_final_decision,G8
55,0,correct_human_final_decision,G8
56,1,correct_human_final_decision,G8
57,0,correct_human_final_decision,G8
59,1,correct_human_final_decision,G8
62,1,correct_human_final_decision,G8
63,1,correct_human_final_decision,G8
65,1,correct_human_final_decision,G8
68,1,correct_human_final_decision,G8
44,1,correct_human_final_decision,G9
48,0,correct_human_final_decision,G9
49,1,correct_human_final_decision,G9
50,1,correct_human_final_decision,G9
51,1,correct_human_final_decision,G9
52,1,correct_human_final_decision,G9
53,1,correct_human_final_decision,G9
54,1,correct_human_final_decision,G9
55,1,correct_human_final_decision,G9
56,1,correct_human_final_decision,G9
57,1,correct_human_final_decision,G9
59,1,correct_human_final_decision,G9
62,1,correct_human_final_decision,G9
63,1,correct_human_final_decision,G9
65,0,correct_human_final_decision,G9
68,0,correct_human_final_decision,G9
44,1,correct_human_final_decision,G10
48,1,correct_human_final_decision,G10
49,1,correct_human_final_decision,G10
50,1,correct_human_final_decision,G10
51,0,correct_human_final_decision,G10
52,1,correct_human_final_decision,G10
53,1,correct_human_final_decision,G10
54,1,correct_human_final_decision,G10
55,1,correct_human_final_decision,G10
56,0,correct_human_final_decision,G10
57,0,correct_human_final_decision,G10
59,0,correct_human_final_decision,G10
62,1,correct_human_final_decision,G10
63,1,correct_human_final_decision,G10
65,1,correct_human_final_decision,G10
68,1,correct_human_final_decision,G10
44,1,correct_human_final_decision,G11
48,1,correct_human_final_decision,G11
49,0,correct_human_final_decision,G11
50,0,correct_human_final_decision,G11
51,1,correct_human_final_decision,G11
52,1,correct_human_final_decision,G11
53,1,correct_human_final_decision,G11
54,0,correct_human_final_decision,G11
55,1,correct_human_final_decision,G11
56,0,correct_human_final_decision,G11
57,1,correct_human_final_decision,G11
59,1,correct_human_final_decision,G11
62,1,correct_human_final_decision,G11
63,1,correct_human_final_decision,G11
65,1,correct_human_final_decision,G11
68,1,correct_human_final_decision,G11
44,1,correct_human_final_decision,G12
48,1,correct_human_final_decision,G12
49,1,correct_human_final_decision,G12
50,1,correct_human_final_decision,G12
51,1,correct_human_final_decision,G12
52,1,correct_human_final_decision,G12
53,1,correct_human_final_decision,G12
54,1,correct_human_final_decision,G12
55,1,correct_human_final_decision,G12
56,1,correct_human_final_decision,G12
57,1,correct_human_final_decision,G12
59,1,correct_human_final_decision,G12
62,1,correct_human_final_decision,G12
63,1,correct_human_final_decision,G12
65,1,correct_human_final_decision,G12
68,1,correct_human_final_decision,G12
44,1,correct_human_final_decision,G13
48,1,correct_human_final_decision,G13
49,1,correct_human_final_decision,G13
50,1,correct_human_final_decision,G13
51,1,correct_human_final_decision,G13
52,1,correct_human_final_decision,G13
53,1,correct_human_final_decision,G13
54,1,correct_human_final_decision,G13
55,1,correct_human_final_decision,G13
56,1,correct_human_final_decision,G13
57,1,correct_human_final_decision,G13
59,1,correct_human_final_decision,G13
62,1,correct_human_final_decision,G13
63,1,correct_human_final_decision,G13
65,1,correct_human_final_decision,G13
68,1,correct_human_final_decision,G13
44,1,correct_human_final_decision,G14
48,1,correct_human_final_decision,G14
49,1,correct_human_final_decision,G14
50,1,correct_human_final_decision,G14
51,1,correct_human_final_decision,G14
52,1,correct_human_final_decision,G14
53,1,correct_human_final_decision,G14
54,1,correct_human_final_decision,G14
55,1,correct_human_final_decision,G14
56,1,correct_human_final_decision,G14
57,1,correct_human_final_decision,G14
59,1,correct_human_final_decision,G14
62,1,correct_human_final_decision,G14
63,1,correct_human_final_decision,G14
65,1,correct_human_final_decision,G14
68,0,correct_human_final_decision,G14
44,1,correct_human_final_decision,G15
48,1,correct_human_final_decision,G15
49,1,correct_human_final_decision,G15
50,1,correct_human_final_decision,G15
51,1,correct_human_final_decision,G15
52,1,correct_human_final_decision,G15
53,1,correct_human_final_decision,G15
54,1,correct_human_final_decision,G15
55,1,correct_human_final_decision,G15
56,0,correct_human_final_decision,G15
57,1,correct_human_final_decision,G15
59,0,correct_human_final_decision,G15
62,1,correct_human_final_decision,G15
63,1,correct_human_final_decision,G15
65,1,correct_human_final_decision,G15
68,1,correct_human_final_decision,G15
44,0,correct_human_final_decision,G16
48,0,correct_human_final_decision,G16
49,0,correct_human_final_decision,G16
50,0,correct_human_final_decision,G16
51,1,correct_human_final_decision,G16
52,1,correct_human_final_decision,G16
53,1,correct_human_final_decision,G16
54,0,correct_human_final_decision,G16
55,1,correct_human_final_decision,G16
56,0,correct_human_final_decision,G16
57,0,correct_human_final_decision,G16
59,1,correct_human_final_decision,G16
62,1,correct_human_final_decision,G16
63,1,correct_human_final_decision,G16
65,1,correct_human_final_decision,G16
68,0,correct_human_final_decision,G16
44,1,correct_human_final_decision,G17
48,1,correct_human_final_decision,G17
49,0,correct_human_final_decision,G17
50,1,correct_human_final_decision,G17
51,1,correct_human_final_decision,G17
52,1,correct_human_final_decision,G17
53,1,correct_human_final_decision,G17
54,1,correct_human_final_decision,G17
55,1,correct_human_final_decision,G17
56,0,correct_human_final_decision,G17
57,1,correct_human_final_decision,G17
59,1,correct_human_final_decision,G17
62,1,correct_human_final_decision,G17
63,1,correct_human_final_decision,G17
65,1,correct_human_final_decision,G17
68,1,correct_human_final_decision,G17
44,1,correct_human_final_decision,G18
48,1,correct_human_final_decision,G18
49,0,correct_human_final_decision,G18
50,1,correct_human_final_decision,G18
51,1,correct_human_final_decision,G18
52,1,correct_human_final_decision,G18
53,0,correct_human_final_decision,G18
54,1,correct_human_final_decision,G18
55,1,correct_human_final_decision,G18
56,1,correct_human_final_decision,G18
57,1,correct_human_final_decision,G18
59,1,correct_human_final_decision,G18
62,1,correct_human_final_decision,G18
63,1,correct_human_final_decision,G18
65,1,correct_human_final_decision,G18
68,1,correct_human_final_decision,G18
